"Passer","PlayType","GameID","posteam","DefensiveTeam","Yards.Gained","FirstDown","TimeSecs","time","play_new","PT_L","TG_L","FD_L","same"
,"Run",2017121703,"HOU","JAX",3,0,1039,42,0,"Run",0,0,1
,"Run",2017121703,"JAX","HOU",1,1,963,43,0,"Run",3,0,1
,"Run",2017121703,"HOU","JAX",5,0,809,45,0,"Run",9,0,1
,"Run",2017121703,"JAX","HOU",4,0,753,46,0,"Run",5,0,1
,"Run",2017121703,"HOU","JAX",5,0,626,49,0,"Run",8,0,1
,"Run",2017121703,"JAX","HOU",8,0,456,51,0,"Pass",0,0,0
,"Run",2017121703,"HOU","JAX",4,0,319,52,0,"Run",8,0,1
,"Run",2017121703,"JAX","HOU",1,0,220,53,0,"Run",4,0,1
,"Run",2017121702,"BAL","CLE",4,0,3600,55,0,"Run",7,0,1
,"Run",2017121702,"CLE","BAL",2,0,3216,2,0,"Pass",0,0,0
,"Run",2017121702,"BAL","CLE",0,0,3122,3,0,"Run",2,0,1
"D.Kizer","Pass",2017121702,"CLE","BAL",-5,0,3066,4,1,"Run",0,0,0
"J.Flacco","Pass",2017121702,"BAL","CLE",6,0,2980,5,1,"Pass",-5,0,1
,"Run",2017121702,"CLE","BAL",2,0,2902,6,0,"Pass",6,0,0
"J.Flacco","Pass",2017121702,"BAL","CLE",9,0,2764,8,1,"Run",2,0,0
,"Run",2017121702,"CLE","BAL",59,1,2471,12,0,"Run",3,0,1
"J.Flacco","Pass",2017121702,"BAL","CLE",30,1,2292,16,1,"Run",12,0,0
"D.Kizer","Pass",2017121702,"CLE","BAL",14,0,1975,21,1,"Pass",0,0,1
"J.Flacco","Pass",2017121702,"BAL","CLE",0,0,1896,23,1,"Run",5,0,0
"D.Kizer","Pass",2017121702,"CLE","BAL",4,0,1854,25,1,"Pass",33,0,1
"J.Flacco","Pass",2017121702,"BAL","CLE",18,1,1688,29,1,"Run",1,0,0
"D.Kizer","Pass",2017121702,"CLE","BAL",0,0,1561,31,1,"Run",-5,0,0
"J.Flacco","Pass",2017121702,"BAL","CLE",7,0,1496,32,1,"Pass",0,0,1
,"Run",2017121702,"CLE","BAL",3,0,1326,34,0,"Pass",9,0,0
"J.Flacco","Pass",2017121702,"BAL","CLE",21,1,1097,37,1,"Pass",1,0,1
"D.Kizer","Pass",2017121702,"CLE","BAL",0,0,904,40,1,"Pass",0,0,1
"J.Flacco","Pass",2017121702,"BAL","CLE",0,0,667,44,1,"Pass",0,0,1
,"Run",2017121702,"CLE","BAL",4,0,401,47,0,"Run",6,0,1
,"Run",2017121702,"BAL","CLE",16,1,310,48,0,"Run",4,0,1
"A.Rodgers","Pass",2017121701,"GB","CAR",12,1,3600,52,1,"Run",1,0,0
,"Run",2017121701,"CAR","GB",3,0,3512,54,0,"Run",3,0,1
"A.Rodgers","Pass",2017121701,"GB","CAR",10,1,3057,60,1,"Run",2,0,0
"C.Newton","Pass",2017121701,"CAR","GB",9,0,2695,3,1,"Run",1,0,0
"A.Rodgers","Pass",2017121701,"GB","CAR",5,0,2342,8,1,"Pass",0,0,1
"C.Newton","Pass",2017121701,"CAR","GB",0,0,2302,9,1,"Pass",5,0,1
"A.Rodgers","Pass",2017121701,"GB","CAR",9,0,2237,10,1,"Pass",0,0,1
,"Run",2017121701,"CAR","GB",3,0,2071,13,0,"Pass",1,0,0
"A.Rodgers","Pass",2017121701,"GB","CAR",13,1,1915,15,1,"Run",1,0,0
"C.Newton","Pass",2017121701,"CAR","GB",0,0,1826,18,1,"Pass",33,0,1
,"Run",2017121701,"GB","CAR",1,0,1594,26,0,"Pass",30,0,0
"C.Newton","Pass",2017121701,"CAR","GB",12,1,1548,27,1,"Run",1,0,0
"A.Rodgers","Pass",2017121701,"GB","CAR",0,0,1340,32,1,"Pass",9,0,1
,"Run",2017121701,"CAR","GB",1,0,1321,33,0,"Pass",0,0,0
,"Run",2017121701,"GB","CAR",8,0,1214,34,0,"Run",1,0,1
"C.Newton","Pass",2017121701,"CAR","GB",20,1,983,38,1,"Pass",6,0,1
"A.Rodgers","Pass",2017121701,"GB","CAR",4,0,744,43,1,"Pass",13,0,1
,"Run",2017121701,"CAR","GB",4,0,341,47,0,"Pass",3,0,0
"A.Rodgers","Pass",2017121701,"GB","CAR",36,1,226,48,1,"Run",4,0,0
"T.Taylor","Pass",2017121700,"BUF","MIA",6,0,3593,52,1,"Pass",10,1,1
"J.Cutler","Pass",2017121700,"MIA","BUF",11,1,3312,2,1,"Run",4,0,0
"T.Taylor","Pass",2017121700,"BUF","MIA",0,0,3207,4,1,"Run",-2,0,0
"J.Cutler","Pass",2017121700,"MIA","BUF",11,1,3127,5,1,"Pass",0,0,1
,"Run",2017121700,"BUF","MIA",12,1,2889,8,0,"Pass",4,0,0
"J.Cutler","Pass",2017121700,"MIA","BUF",11,1,2779,10,1,"Run",1,0,0
,"Run",2017121700,"BUF","MIA",13,1,2355,16,0,"Run",-3,0,1
,"Run",2017121700,"MIA","BUF",0,0,2157,20,0,"Run",7,0,1
"T.Taylor","Pass",2017121700,"BUF","MIA",29,0,1943,22,1,"Run",-5,0,0
"J.Cutler","Pass",2017121700,"MIA","BUF",0,0,1826,27,1,"Run",9,0,0
,"Run",2017121700,"BUF","MIA",-3,0,1746,29,0,"Pass",4,0,0
"J.Cutler","Pass",2017121700,"MIA","BUF",13,1,1578,31,1,"Pass",0,0,1
"T.Taylor","Pass",2017121700,"BUF","MIA",21,1,1366,34,1,"Pass",-2,0,1
,"Run",2017121700,"MIA","BUF",-1,0,1240,36,0,"Run",-1,0,1
,"Run",2017121700,"BUF","MIA",-1,0,1146,37,0,"Run",-1,0,1
,"Run",2017121700,"MIA","BUF",5,0,927,38,0,"Run",-1,0,1
,"Run",2017121700,"BUF","MIA",1,0,697,41,0,"Run",12,0,1
,"Run",2017121700,"MIA","BUF",10,1,572,42,0,"Run",1,0,1
"T.Taylor","Pass",2017121700,"BUF","MIA",16,1,473,45,1,"Pass",0,0,1
"J.Cutler","Pass",2017121700,"MIA","BUF",13,1,273,48,1,"Run",6,0,0
"A.Dalton","Pass",2017121704,"CIN","MIN",9,0,3331,4,1,"Run",4,0,0
,"Run",2017121704,"MIN","CIN",5,1,3235,5,0,"Pass",9,0,0
,"Run",2017121704,"CIN","MIN",4,0,3113,7,0,"Pass",0,0,0
,"Run",2017121704,"MIN","CIN",-3,0,2920,9,0,"Run",2,0,1
"A.Dalton","Pass",2017121704,"CIN","MIN",14,1,2578,11,1,"Pass",0,0,1
"C.Keenum","Pass",2017121704,"MIN","CIN",4,0,2465,13,1,"Run",1,0,0
,"Run",2017121704,"CIN","MIN",2,0,2201,16,0,"Pass",3,0,0
,"Run",2017121704,"MIN","CIN",4,0,2071,17,0,"Run",2,0,1
,"Run",2017121704,"CIN","MIN",3,0,1867,19,0,"Run",0,0,1
,"Run",2017121704,"MIN","CIN",0,0,1838,20,0,"Run",3,0,1
,"Run",2017121704,"CIN","MIN",1,0,1800,21,0,"Run",0,0,1
,"Run",2017121704,"MIN","CIN",-1,0,1623,23,0,"Pass",-5,0,0
"A.Dalton","Pass",2017121704,"CIN","MIN",0,1,1294,28,1,"Run",0,0,0
,"Run",2017121704,"MIN","CIN",0,0,1287,29,0,"Pass",0,1,0
"A.Dalton","Pass",2017121704,"CIN","MIN",6,0,1129,30,1,"Run",0,0,0
,"Run",2017121704,"MIN","CIN",3,0,991,32,0,"Pass",0,0,0
,"Run",2017121704,"CIN","MIN",4,0,773,35,0,"Pass",1,0,0
,"Run",2017121704,"MIN","CIN",9,0,638,36,0,"Run",4,0,1
,"Run",2017121704,"CIN","MIN",2,0,558,38,0,"Pass",0,1,0
,"Run",2017121704,"MIN","CIN",4,0,382,41,0,"Run",2,0,1
,"Run",2017121704,"CIN","MIN",8,0,284,42,0,"Run",4,0,1
,"Run",2017121707,"WAS","ARI",1,0,3553,2,0,"Run",3,0,1
"B.Gabbert","Pass",2017121707,"ARI","WAS",0,0,3505,3,1,"Run",1,0,0
"K.Cousins","Pass",2017121707,"WAS","ARI",14,1,2920,9,1,"Run",5,0,0
,"Run",2017121707,"ARI","WAS",3,0,2817,11,0,"Run",2,0,1
,"Run",2017121707,"WAS","ARI",1,0,2708,12,0,"Run",3,0,1
,"Run",2017121707,"ARI","WAS",4,0,2600,14,0,"Pass",0,0,0
"K.Cousins","Pass",2017121707,"WAS","ARI",5,0,2218,17,1,"Run",2,0,0
,"Run",2017121707,"ARI","WAS",7,0,2126,18,0,"Pass",5,0,0
"K.Cousins","Pass",2017121707,"WAS","ARI",7,1,1910,22,1,"Pass",0,1,1
,"Run",2017121707,"ARI","WAS",4,0,1899,23,0,"Pass",7,1,0
"K.Cousins","Pass",2017121707,"WAS","ARI",0,0,1712,27,1,"Run",6,0,0
"B.Gabbert","Pass",2017121707,"ARI","WAS",0,0,1621,28,1,"Pass",0,0,1
,"Run",2017121707,"WAS","ARI",4,0,1527,29,0,"Pass",0,0,0
,"Run",2017121707,"ARI","WAS",1,0,1163,34,0,"Run",2,0,1
"K.Cousins","Pass",2017121707,"WAS","ARI",15,0,1076,35,1,"Run",1,0,0
,"Run",2017121707,"ARI","WAS",6,0,890,37,0,"Run",-14,0,1
,"Run",2017121707,"WAS","ARI",6,0,667,40,0,"Run",7,0,1
,"Run",2017121707,"ARI","WAS",-4,0,561,41,0,"Run",6,0,1
,"Run",2017121707,"WAS","ARI",4,0,471,42,0,"Run",-4,0,1
,"Run",2017121707,"ARI","WAS",10,1,270,45,0,"Pass",0,0,0
,"Run",2017121707,"WAS","ARI",2,0,146,48,0,"Run",5,0,1
"B.Gabbert","Pass",2017121707,"ARI","WAS",3,0,119,49,1,"Run",2,0,0
"E.Manning","Pass",2017121706,"NYG","PHI",6,0,3600,52,1,"Pass",0,0,1
"N.Foles","Pass",2017121706,"PHI","NYG",12,1,3244,58,1,"Pass",0,0,1
,"Run",2017121706,"NYG","PHI",5,0,3028,4,0,"Run",2,0,1
"N.Foles","Pass",2017121706,"PHI","NYG",9,0,2786,8,1,"Run",6,0,0
"E.Manning","Pass",2017121706,"NYG","PHI",0,0,2680,10,1,"Run",3,0,0
,"Run",2017121706,"PHI","NYG",-3,0,2618,11,0,"Pass",0,0,0
,"Run",2017121706,"NYG","PHI",14,1,2524,12,0,"Run",-3,0,1
"N.Foles","Pass",2017121706,"PHI","NYG",0,0,2439,14,1,"Run",2,0,0
,"Run",2017121706,"NYG","PHI",0,0,2224,17,0,"Run",1,0,1
"N.Foles","Pass",2017121706,"PHI","NYG",0,0,2173,18,1,"Run",0,0,0
"E.Manning","Pass",2017121706,"NYG","PHI",0,0,1935,21,1,"Pass",0,0,1
"N.Foles","Pass",2017121706,"PHI","NYG",2,0,1795,25,1,"Pass",0,0,1
,"Run",2017121706,"NYG","PHI",2,0,1453,30,0,"Pass",2,0,0
"N.Foles","Pass",2017121706,"PHI","NYG",0,0,1418,31,1,"Run",2,0,0
,"Run",2017121706,"NYG","PHI",0,0,1241,34,0,"Pass",0,0,0
,"Run",2017121706,"PHI","NYG",3,0,1011,37,0,"Run",1,0,1
"E.Manning","Pass",2017121706,"NYG","PHI",9,0,954,38,1,"Run",3,0,0
,"Run",2017121706,"PHI","NYG",2,0,686,42,0,"Run",-9,0,1
"E.Manning","Pass",2017121706,"NYG","PHI",0,0,224,47,1,"Run",-4,0,0
,"Run",2017121706,"PHI","NYG",5,0,43,52,0,"Pass",-2,0,0
"E.Manning","Pass",2017121706,"NYG","PHI",8,0,13,53,1,"Run",5,0,0
"D.Brees","Pass",2017121705,"NO","NYJ",8,0,3594,54,1,"Pass",8,0,1
,"Run",2017121705,"NYJ","NO",4,0,3390,57,0,"Run",0,0,1
,"Run",2017121705,"NO","NYJ",2,1,3212,59,0,"Pass",0,0,0
,"Run",2017121705,"NYJ","NO",10,1,2887,4,0,"Run",1,0,1
"D.Brees","Pass",2017121705,"NO","NYJ",16,1,2458,10,1,"Run",3,0,0
,"Run",2017121705,"NYJ","NO",1,0,2168,15,0,"Run",4,0,1
"D.Brees","Pass",2017121705,"NO","NYJ",-3,0,2066,16,1,"Run",1,0,0
,"Run",2017121705,"NYJ","NO",1,0,1977,17,0,"Pass",-3,0,0
"D.Brees","Pass",2017121705,"NO","NYJ",2,0,1887,19,1,"Pass",8,0,1
"B.Petty","Pass",2017121705,"NYJ","NO",-4,0,1874,20,1,"Pass",2,0,1
,"Run",2017121705,"NO","NYJ",1,0,1673,23,0,"Run",1,0,1
,"Run",2017121705,"NYJ","NO",4,0,1616,24,0,"Run",1,0,1
,"Run",2017121705,"NO","NYJ",0,0,1387,27,0,"Run",0,0,1
"B.Petty","Pass",2017121705,"NYJ","NO",12,1,1270,28,1,"Run",0,0,0
"D.Brees","Pass",2017121705,"NO","NYJ",-3,0,1182,31,1,"Pass",20,1,1
,"Run",2017121705,"NYJ","NO",3,0,1093,33,0,"Pass",0,0,0
,"Run",2017121705,"NO","NYJ",1,0,1000,34,0,"Run",3,0,1
"B.Petty","Pass",2017121705,"NYJ","NO",1,1,865,36,1,"Pass",32,0,1
"D.Brees","Pass",2017121705,"NO","NYJ",0,0,742,38,1,"Run",1,0,0
"B.Petty","Pass",2017121705,"NYJ","NO",8,0,454,43,1,"Run",-2,0,0
,"Run",2017121705,"NO","NYJ",11,1,351,45,0,"Pass",0,0,0
,"Run",2017121705,"NYJ","NO",3,0,203,47,0,"Run",2,0,1
,"Run",2017121705,"NO","NYJ",5,0,109,50,0,"Pass",2,0,0
"B.Petty","Pass",2017121705,"NYJ","NO",4,0,86,51,1,"Run",5,0,0
,"Run",2017121708,"LA","SEA",14,1,3516,2,0,"Run",1,0,1
,"Run",2017121708,"SEA","LA",-2,0,3426,4,0,"Pass",0,0,0
"J.Goff","Pass",2017121708,"LA","SEA",14,1,3360,5,1,"Run",-2,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",23,0,3167,8,1,"Run",4,0,0
,"Run",2017121708,"LA","SEA",1,0,3060,9,0,"Pass",23,0,0
,"Run",2017121708,"SEA","LA",11,1,3053,10,0,"Run",1,0,1
,"Run",2017121708,"LA","SEA",9,0,2842,13,0,"Pass",0,0,0
,"Run",2017121708,"SEA","LA",0,0,2498,17,0,"Run",1,0,1
"J.Goff","Pass",2017121708,"LA","SEA",7,0,2415,18,1,"Run",0,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",11,1,2293,21,1,"Run",1,0,0
"J.Goff","Pass",2017121708,"LA","SEA",10,1,2247,22,1,"Pass",11,1,1
"R.Wilson","Pass",2017121708,"SEA","LA",0,0,2001,25,1,"Run",3,0,0
,"Run",2017121708,"LA","SEA",2,0,1879,26,0,"Pass",0,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",9,0,1824,27,1,"Run",2,0,0
,"Run",2017121708,"LA","SEA",3,0,1800,28,0,"Pass",9,0,0
,"Run",2017121708,"SEA","LA",10,1,1698,29,0,"Run",3,0,1
"J.Goff","Pass",2017121708,"LA","SEA",6,0,1556,30,1,"Run",10,1,0
,"Run",2017121708,"SEA","LA",0,0,1317,33,0,"Pass",2,0,0
,"Run",2017121708,"LA","SEA",0,0,1225,34,0,"Run",0,0,1
"R.Wilson","Pass",2017121708,"SEA","LA",6,0,1091,35,1,"Run",0,0,0
,"Run",2017121708,"LA","SEA",2,0,979,39,0,"Pass",26,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",4,0,805,41,1,"Run",6,0,0
,"Run",2017121708,"LA","SEA",1,0,759,42,0,"Pass",4,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",0,0,619,43,1,"Run",1,0,0
,"Run",2017121708,"LA","SEA",8,0,607,44,0,"Pass",0,0,0
"R.Wilson","Pass",2017121708,"SEA","LA",7,0,342,46,1,"Pass",0,0,1
,"Run",2017121708,"LA","SEA",-4,0,248,48,0,"Pass",0,0,0
,"Run",2017121708,"SEA","LA",5,0,110,49,0,"Run",-4,0,1
,"Run",2017121710,"TEN","SF",9,0,2975,8,0,"Pass",0,0,0
"J.Garoppolo","Pass",2017121710,"SF","TEN",18,1,2640,12,1,"Pass",0,0,1
,"Run",2017121710,"TEN","SF",9,0,2130,20,0,"Run",6,0,1
,"Run",2017121710,"SF","TEN",3,0,2067,22,0,"Pass",5,1,0
"M.Mariota","Pass",2017121710,"TEN","SF",10,1,1892,25,1,"Run",0,0,0
,"Run",2017121710,"SF","TEN",1,0,1829,30,0,"Pass",0,0,0
,"Run",2017121710,"TEN","SF",7,0,1800,31,0,"Run",1,0,1
"J.Garoppolo","Pass",2017121710,"SF","TEN",6,0,1404,37,1,"Run",0,0,0
"M.Mariota","Pass",2017121710,"TEN","SF",8,0,1232,39,1,"Pass",6,0,1
"J.Garoppolo","Pass",2017121710,"SF","TEN",41,1,805,44,1,"Run",3,0,0
,"Run",2017121710,"TEN","SF",3,0,507,47,0,"Pass",5,0,0
"J.Garoppolo","Pass",2017121710,"SF","TEN",54,1,388,48,1,"Run",3,0,0
"J.Garoppolo","Pass",2017121710,"SF","TEN",7,0,67,5,1,"Run",1,0,0
"B.Roethlisberger","Pass",2017121709,"PIT","NE",17,1,3596,7,1,"Pass",14,1,1
"T.Brady","Pass",2017121709,"NE","PIT",13,1,3431,9,1,"Run",5,0,0
"B.Roethlisberger","Pass",2017121709,"PIT","NE",13,1,3234,13,1,"Run",6,0,0
"T.Brady","Pass",2017121709,"NE","PIT",2,0,3029,17,1,"Pass",18,0,1
,"Run",2017121709,"PIT","NE",1,0,2832,18,0,"Pass",2,0,0
"T.Brady","Pass",2017121709,"NE","PIT",11,1,2530,21,1,"Run",2,0,0
,"Run",2017121709,"PIT","NE",10,1,2338,25,0,"Run",0,0,1
"T.Brady","Pass",2017121709,"NE","PIT",7,0,1800,30,1,"Run",2,0,0
,"Run",2017121709,"PIT","NE",18,1,1430,35,0,"Run",2,0,1
,"Run",2017121709,"NE","PIT",-3,0,1299,38,0,"Pass",0,0,0
,"Run",2017121709,"PIT","NE",5,0,1171,40,0,"Pass",0,0,0
"T.Brady","Pass",2017121709,"NE","PIT",0,0,989,42,1,"Run",2,0,0
,"Run",2017121709,"PIT","NE",8,0,902,44,0,"Run",1,0,1
,"Run",2017121709,"NE","PIT",3,0,458,48,0,"Run",2,0,1
,"Run",2017121709,"PIT","NE",1,0,232,51,0,"Pass",0,0,0
"T.Brady","Pass",2017121709,"NE","PIT",0,0,126,52,1,"Run",1,0,0
"B.Roethlisberger","Pass",2017121709,"PIT","NE",69,0,52,56,1,"Run",8,0,0
,"Run",2017121711,"OAK","DAL",8,0,3340,5,0,"Run",0,0,1
,"Run",2017121711,"DAL","OAK",6,0,3244,6,0,"Run",8,0,1
"D.Carr","Pass",2017121711,"OAK","DAL",4,0,2996,10,1,"Run",-3,0,0
,"Run",2017121711,"DAL","OAK",0,0,2929,11,0,"Pass",4,0,0
"D.Carr","Pass",2017121711,"OAK","DAL",10,0,2593,16,1,"Run",1,0,0
,"Run",2017121711,"DAL","OAK",0,0,2292,19,0,"Run",-4,0,1
,"Run",2017121711,"OAK","DAL",9,0,1988,21,0,"Run",0,0,1
,"Run",2017121711,"DAL","OAK",1,0,1379,33,0,"Pass",2,0,0
"D.Carr","Pass",2017121711,"OAK","DAL",0,0,1334,34,1,"Run",1,0,0
,"Run",2017121711,"DAL","OAK",2,0,1274,35,0,"Pass",0,0,0
"D.Carr","Pass",2017121711,"OAK","DAL",0,0,935,40,1,"Run",3,0,0
,"Run",2017121711,"DAL","OAK",-4,0,635,44,0,"Pass",0,0,0
"D.Carr","Pass",2017121711,"OAK","DAL",2,0,487,45,1,"Run",-4,0,0
"D.Prescott","Pass",2017121711,"DAL","OAK",0,0,390,46,1,"Pass",2,0,1
"D.Carr","Pass",2017121711,"OAK","DAL",0,0,98,50,1,"Run",4,0,0
,"Run",2017121800,"TB","ATL",5,0,3502,2,0,"Run",1,0,1
"M.Ryan","Pass",2017121800,"ATL","TB",5,0,3413,3,1,"Run",5,0,0
"J.Winston","Pass",2017121800,"TB","ATL",5,0,3114,7,1,"Pass",0,0,1
,"Run",2017121800,"ATL","TB",9,0,2806,10,0,"Run",-2,0,1
"J.Winston","Pass",2017121800,"TB","ATL",11,1,2569,15,1,"Run",1,0,0
"M.Ryan","Pass",2017121800,"ATL","TB",29,1,2190,21,1,"Run",9,0,0
"J.Winston","Pass",2017121800,"TB","ATL",3,0,1992,24,1,"Run",3,0,0
"M.Ryan","Pass",2017121800,"ATL","TB",2,0,1903,26,1,"Run",4,0,0
"J.Winston","Pass",2017121800,"TB","ATL",11,1,1825,29,1,"Pass",8,0,1
,"Run",2017121800,"ATL","TB",2,0,1640,31,0,"Run",8,0,1
,"Run",2017121800,"TB","ATL",4,0,1499,32,0,"Run",2,0,1
,"Run",2017121800,"ATL","TB",9,0,1404,34,0,"Pass",42,0,0
,"Run",2017121800,"TB","ATL",13,1,976,40,0,"Pass",0,0,0
,"Run",2017121800,"ATL","TB",9,0,801,43,0,"Pass",1,0,0
"J.Winston","Pass",2017121800,"TB","ATL",18,1,478,47,1,"Run",3,0,0
,"Run",2017121800,"ATL","TB",1,0,240,52,0,"Pass",0,0,0
"J.Winston","Pass",2017121800,"TB","ATL",13,1,60,54,1,"Run",1,0,0
,"Run",2017122300,"BAL","IND",1,0,3544,2,0,"Pass",0,0,0
,"Run",2017122300,"IND","BAL",3,0,3094,7,0,"Run",-1,0,1
"J.Flacco","Pass",2017122300,"BAL","IND",9,0,2770,11,1,"Run",3,0,0
"J.Brissett","Pass",2017122300,"IND","BAL",8,0,2536,16,1,"Pass",0,0,1
"J.Flacco","Pass",2017122300,"BAL","IND",0,0,2258,21,1,"Pass",0,0,1
"J.Brissett","Pass",2017122300,"IND","BAL",0,0,1915,24,1,"Run",2,0,0
"J.Flacco","Pass",2017122300,"BAL","IND",4,0,1836,26,1,"Pass",0,0,1
"J.Brissett","Pass",2017122300,"IND","BAL",15,1,1812,27,1,"Pass",4,0,1
,"Run",2017122300,"BAL","IND",1,0,1800,28,0,"Pass",15,1,0
,"Run",2017122300,"IND","BAL",3,0,1457,33,0,"Run",9,0,1
,"Run",2017122300,"BAL","IND",7,0,1333,35,0,"Run",3,0,1
,"Run",2017122300,"IND","BAL",11,1,1261,36,0,"Run",7,0,1
"J.Flacco","Pass",2017122300,"BAL","IND",6,0,994,39,1,"Run",-2,0,0
"J.Brissett","Pass",2017122300,"IND","BAL",0,0,520,45,1,"Run",4,0,0
,"Run",2017122300,"BAL","IND",2,0,273,49,0,"Run",4,0,1
"J.Brissett","Pass",2017122300,"IND","BAL",4,0,156,51,1,"Run",1,0,0
,"Run",2017122301,"MIN","GB",3,0,3438,3,0,"Run",1,0,1
,"Run",2017122301,"GB","MIN",-2,0,3202,6,0,"Run",3,0,1
"C.Keenum","Pass",2017122301,"MIN","GB",0,0,3080,7,1,"Run",-2,0,0
"B.Hundley","Pass",2017122301,"GB","MIN",0,0,2981,8,1,"Pass",0,0,1
,"Run",2017122301,"MIN","GB",8,0,2885,9,0,"Pass",0,0,0
,"Run",2017122301,"GB","MIN",2,0,2751,12,0,"Run",2,0,1
,"Run",2017122301,"MIN","GB",0,0,2550,14,0,"Run",0,0,1
"B.Hundley","Pass",2017122301,"GB","MIN",4,0,2460,15,1,"Run",0,0,0
"C.Keenum","Pass",2017122301,"MIN","GB",20,1,2379,16,1,"Pass",4,0,1
"B.Hundley","Pass",2017122301,"GB","MIN",4,0,2091,19,1,"Run",3,0,0
"C.Keenum","Pass",2017122301,"MIN","GB",6,0,1861,23,1,"Run",4,0,0
"B.Hundley","Pass",2017122301,"GB","MIN",0,0,1816,24,1,"Pass",6,0,1
,"Run",2017122301,"MIN","GB",2,0,1794,25,0,"Pass",0,0,0
,"Run",2017122301,"GB","MIN",2,0,1618,27,0,"Run",2,0,1
"C.Keenum","Pass",2017122301,"MIN","GB",0,0,1352,31,1,"Run",3,0,0
"B.Hundley","Pass",2017122301,"GB","MIN",0,0,974,36,1,"Run",1,0,0
,"Run",2017122301,"MIN","GB",2,0,893,37,0,"Pass",0,0,0
,"Run",2017122301,"GB","MIN",4,0,812,38,0,"Run",2,0,1
,"Run",2017122301,"MIN","GB",17,1,604,41,0,"Run",6,0,1
"B.Hundley","Pass",2017122301,"GB","MIN",7,0,400,44,1,"Run",3,0,0
,"Run",2017122301,"MIN","GB",1,0,236,47,0,"Pass",0,0,0
"B.Hundley","Pass",2017122301,"GB","MIN",0,0,171,48,1,"Run",1,0,0
,"Run",2017122402,"DET","CIN",1,0,3510,4,0,"Pass",0,0,0
,"Run",2017122402,"CIN","DET",0,0,3330,6,0,"Pass",0,0,0
,"Run",2017122402,"DET","CIN",7,0,3219,7,0,"Run",0,0,1
,"Run",2017122402,"CIN","DET",3,0,3137,8,0,"Run",7,0,1
"M.Stafford","Pass",2017122402,"DET","CIN",14,1,3048,9,1,"Run",3,0,0
"A.Dalton","Pass",2017122402,"CIN","DET",-2,0,2989,11,1,"Pass",5,0,1
,"Run",2017122402,"DET","CIN",6,0,2691,15,0,"Pass",0,1,0
,"Run",2017122402,"CIN","DET",25,1,2543,16,0,"Run",6,0,1
,"Run",2017122402,"DET","CIN",-1,0,2249,22,0,"Run",1,0,1
,"Run",2017122402,"CIN","DET",2,0,1953,25,0,"Run",-3,0,1
"M.Stafford","Pass",2017122402,"DET","CIN",9,0,1901,26,1,"Run",2,0,0
"A.Dalton","Pass",2017122402,"CIN","DET",0,0,1861,28,1,"Pass",12,1,1
"M.Stafford","Pass",2017122402,"DET","CIN",4,0,1794,32,1,"Pass",3,0,1
,"Run",2017122402,"CIN","DET",-2,0,1466,36,0,"Run",6,0,1
"M.Stafford","Pass",2017122402,"DET","CIN",1,0,1248,40,1,"Pass",6,0,1
"A.Dalton","Pass",2017122402,"CIN","DET",0,0,1126,42,1,"Run",6,0,0
,"Run",2017122402,"DET","CIN",8,0,849,46,0,"Run",1,0,1
,"Run",2017122402,"CIN","DET",10,1,579,50,0,"Run",5,0,1
"M.Stafford","Pass",2017122402,"DET","CIN",-3,0,282,5,1,"Pass",-3,0,1
"A.Dalton","Pass",2017122402,"CIN","DET",9,1,216,6,1,"Pass",-3,0,1
"M.Stafford","Pass",2017122402,"DET","CIN",0,0,109,9,1,"Run",1,0,0
"J.Cutler","Pass",2017122403,"MIA","KC",9,0,3594,11,1,"Pass",0,0,1
"A.Smith","Pass",2017122403,"KC","MIA",11,1,3484,13,1,"Run",4,0,0
,"Run",2017122403,"MIA","KC",2,0,3280,17,0,"Run",-1,0,1
"A.Smith","Pass",2017122403,"KC","MIA",0,0,2909,22,1,"Pass",0,0,1
,"Run",2017122403,"MIA","KC",6,0,2580,25,0,"Pass",0,0,0
,"Run",2017122403,"KC","MIA",6,1,2285,29,0,"Pass",4,0,0
"J.Cutler","Pass",2017122403,"MIA","KC",65,0,2014,34,1,"Run",2,0,0
"A.Smith","Pass",2017122403,"KC","MIA",9,0,1997,35,1,"Pass",65,0,1
,"Run",2017122403,"MIA","KC",1,0,1903,36,0,"Pass",9,0,0
"A.Smith","Pass",2017122403,"KC","MIA",0,0,1849,37,1,"Run",1,0,0
,"Run",2017122403,"MIA","KC",-6,0,1524,43,0,"Pass",0,0,0
"A.Smith","Pass",2017122403,"KC","MIA",0,0,1429,44,1,"Run",-6,0,0
"J.Cutler","Pass",2017122403,"MIA","KC",10,1,1146,3,1,"Pass",5,0,1
,"Run",2017122403,"KC","MIA",3,0,1023,6,0,"Pass",0,0,0
"J.Cutler","Pass",2017122403,"MIA","KC",21,1,735,10,1,"Pass",0,0,1
,"Run",2017122403,"KC","MIA",5,0,599,13,0,"Run",1,0,1
"J.Cutler","Pass",2017122403,"MIA","KC",0,0,221,16,1,"Run",3,0,0
,"Run",2017122403,"KC","MIA",1,0,152,18,0,"Pass",5,0,0
